Reference,Left,KWIC,Right
"PA605131,2019-01-30,Castaner, Christophe","des journalistes pour leur présenter des excuses, à la suite de violences qu'' ils avaient subies : certains avaient",été bousculés,"lors d'' une charge sur un site. En revanche, jamais aucun journaliste ne s'' est plaint à moi de ce que les forces de l'' ordre"
"PA720430,2019-01-30,Bernalicis, Ugo",pacifier les relations dans le pays. Je remarque d'' ailleurs que ce sont souvent ceux qui filment qui se font éborgner ou,sont blessés,"par des tirs de LBD. Or vous-même savez qu'' il peut y avoir une vertu à filmer, puisque vous avez proposé l'' extension des"
"PA340343,2019-01-31,Saulignac, Hervé","des familles aisées ; ou, au contraire, des jeunes issus de familles défavorisées, qui nourrissent le sentiment d''",être condamnés,à subir les inégalités sociales que leurs parents ont déjà subies. La deuxième avancée tient à l'' automaticité du
"PA719660,2019-01-31,Dubos, Christelle",", autour d'' un contrat d'' engagement réciproque rénové entre l'' État et les bénéficiaires, pour que chacun",soit accompagné,"vers l'' activité, selon sa situation et ses besoins spécifiques. Je crois intimement que ce cadre républicain,"
"PA609590,2019-01-31,Rabault, Valérie",est toujours difficile à mettre en œuvre quand elle affecte des millions de Français . La mise en place du RSA devait,être accompagnée,"d'' une phase d'' expérimentation. Lors des auditions auxquelles nous avons tous participé autour du rapporteur, il a"
"PA719186,2019-01-31,Khattabi, Fadila","... Il y a un an, les maires n'' existaient pas ! Souvenez - vous : "" Balance ton maire "" ! ...et je le suis d'' autant plus que je",suis moi-même élue,"locale ! Toutefois, encore faut -il que ces expérimentations répondent aux défis majeurs que nous devons relever. Le"
"PA331835,2019-01-31,Iborra, Monique","le coût annuel des erreurs de prestations, jamais identifiées ou jamais récupérées. Enfin, 50 % des bénéficiaires ne",sont toujours pas accompagnés,"alors qu'' ils sont entrés dans le système depuis six mois. Christophe Sirugue , que vous avez bien connu comme moi,"
"PA718926,2019-01-31,Dharréville, Pierre",clausus. Mais nous appelons votre attention sur le caractère symbolique que revêtirait une telle mesure si elle n'',était pas accompagnée,d'' un développement de nos capacités de formation et d'' objectifs ambitieux. Il convient également de favoriser l''
"PA267042,2019-01-31,Favennec Becot, Yannick",angoissés par leurs difficultés en matière d'' accès aux soins ; je le constate chaque jour dans le territoire dont je,suis élu,". En atteste par exemple la situation du centre hospitalier du Nord-Mayenne , à Mayenne , sur laquelle, madame la"
"PA719350,2019-01-31,Tamarelle-Verhaeghe, Marie",. Médecin de santé publique et députée d'' un territoire souffrant d'' un réel problème d'' accès aux soins – comme celui où,est élu,"M. Pueyo –, je connais bien ces enjeux. Au demeurant, vous avez cité mon département dans votre rapport. En matière de"
"PA717153,2019-01-31,Buzyn, Agnès","même, nous inciterons financièrement les médecins à assurer de nouvelles missions. Tous les syndicats médicaux – c''",est exceptionnel – ont accepté,de s'' engager dans une nouvelle responsabilité : non seulement la responsabilité individuelle vis-à-vis des
"PA717153,2019-01-31,Buzyn, Agnès",". Je remplace toutes ces maternités par des centres de périnatalité de proximité, dans lesquels les femmes",sont mieux suivies et mieux accompagnées,. Des psychologues et des assistantes sociales sont à leur disposition pour mieux accueillir les bébés. Elles
"PA720256,2019-01-31,Bannier, Géraldine",généralement attendre dix mois. Je tenais à vous donner ces quelques exemples très précis et concrets. Depuis que j'' ai,été élue,"députée, je rencontre des maires qui remuent ciel et terre pour installer des médecins, notamment des généralistes,"
"PA720256,2019-01-31,Bannier, Géraldine",généralement attendre dix mois. Je tenais à vous donner ces quelques exemples très précis et concrets. Depuis que j'' ai,été élue députée,", je rencontre des maires qui remuent ciel et terre pour installer des médecins, notamment des généralistes, dans des"
"PA720644,2019-01-31,Nury, Jérôme","maîtres de stage, qui dissuade les praticiens de prendre des stagiaires, notamment dans les zones sous-denses où ils",sont déjà débordés,. Quel est l'' avis de la commission ? Avis défavorable. Quel est l'' avis du Gouvernement ? Le projet de loi santé
"PA333285,2019-01-31,Garot, Guillaume","'' ils nous disent tous aujourd''hui qu'' ils n'' en peuvent plus et qu'' ils sont au bord du burn out. Certes, la possibilité d''",être accompagné,"dans ses démarches peut rassurer certains de nos concitoyens, mais, de grâce, ne prenons pas des vessies pour des"
"PA719608,2019-01-31,Ménard, Emmanuelle","le rapport rendu l'' été dernier par le Haut conseil de la famille, de l'' enfance et de l'' âge, 20 000 enfants devraient",être accompagnés,"plus tôt, soit 8 000 enfants de 3 à 6 ans. Enfin, on ne peut parler de l'' inclusion des enfants atteints de handicap sans"
"PA719608,2019-01-31,Ménard, Emmanuelle","l'' aurez compris. Je prendrai pour seul exemple celui de l'' article 1er, qui prévoyait qu'' un élève atteint de handicap",soit accompagné,dès la rentrée d'' une personne qualifiée pour l'' aider et que cette aide soit garantie au plus tard le
"PA720100,2019-01-31,Pradié, Aurélien","afin de constituer des binômes de formation, car des enfants autistes, sourds ou porteurs d'' autres handicaps ne",sont pas accompagnés,"de la même manière. Le sous-amendement n° 83 vise à remplacer le terme d'' AESH "" référents "", que vous avez choisi – sans"
"PA720100,2019-01-31,Pradié, Aurélien",repris il y a quelques jours : il s'' agit de s'' assurer que les élèves handicapés scolarisés dans des écoles hors contrat,soient accompagnés,"de la même manière que ceux qui fréquentent nos établissements publics. Je veux, de ce point de vue, évacuer d'' ores et"
"PA720100,2019-01-31,Pradié, Aurélien",", nous n'' avons pas un regard absolu sur la manière – sans d'' ailleurs la juger bonne ou mauvaise – dont les enfants y",sont accompagnés,". L'' idée de cet amendement est donc de fixer une règle simple : tous les enfants porteurs d'' un handicap et scolarisés,"
"PA720100,2019-01-31,Pradié, Aurélien","un handicap et scolarisés, que ce soit dans une école publique ou une école privée sous contrat ou hors contrat, doivent",être accompagnés,"de la même manière, et il reviendra à l'' établissement hors contrat d'' assumer la charge la charge de cet accompagnement"
"PA719578,2019-01-31,Prud''homme, Loïc",? Mais revenons - en au projet de ce fonds d'' indemnisation. Il vise à réparer le préjudice des victimes des firmes. Je,suis élu,d'' une région envahie par les pesticides. Les grands châteaux viticoles y prospèrent sur la misère pour produire leurs
"PA720278,2019-01-31,Orphelin, Matthieu","dès le PLF et le PLFSS pour 2020. En entendant l'' intervention de la ministre, j'' ai compris que ces compromis ne",seront pas acceptés,; c'' est une immense déception. La discussion générale est close. La parole est à M. le rapporteur. Je n'' ai pas de mots
"PA605131,2019-02-01,Castaner, Christophe","pas sur le débat concernant la comparution immédiate, mais si l'' on analyse la pénologie, on constate que les sanctions",sont parfois mieux acceptées,", y compris par l'' auteur des délits ; elles sont également toujours mieux comprises par la victime, contribuant à l''"
"PA605131,2019-02-01,Castaner, Christophe","la pénologie, on constate que les sanctions sont parfois mieux acceptées, y compris par l'' auteur des délits ; elles",sont également toujours mieux comprises,"par la victime, contribuant à l'' équilibre même du droit pénal depuis le XIXe siècle – je vous renvoie aux études portant"
"PA719608,2019-02-01,Ménard, Emmanuelle","se voir sanctionnés des mêmes peines que celles prévues pour port d'' arme en manifestation. Ainsi, une personne ayant",été condamnée,"pour l'' organisation d'' une manifestation non déclarée pourrait se voir privée de ses droits civiques, civils et de"
"PA721506,2019-02-01,Kuster, Brigitte",". Ayons en tête, en effet, que, depuis le début du mouvement des gilets jaunes, plus de mille policiers et gendarmes ont",été blessés,", parfois grièvement. Plus généralement, chaque mobilisation sociale qui se déroule dans la rue est désormais le lieu"
"PA695100,2019-02-01,Habib, Meyer","soit parce que le vol a été commis en réunion – si le pillard est seul, il n'' y aura pas d'' aggravation –, soit parce qu'' il a",été accompagné,"de dégradations, soit parce que son visage était dissimulé. Je voudrais avoir une pensée pour les commerçants volés,"
"PA719302,2019-02-01,Thourot, Alice",: les peines encourues sont déjà aggravées à cinq ans d'' emprisonnement et 75 000 euros d'' amende lorsque le vol,"est "" précédé, accompagné","ou suivi d'' un acte de destruction, dégradation ou détérioration "", lorsqu'' il est commis par plusieurs personnes ou"
"PA721506,2019-02-01,Kuster, Brigitte","a été saccagé par l'' extrême-gauche, des cocktails Molotov ont été découverts, un fonctionnaire de l'' établissement a",été blessé,"à l'' œil, victime d'' un "" piège à acide "" à base de vinaigre, et un député venu dialoguer avec les bloqueurs a été agressé. On"
"PA721506,2019-02-01,Kuster, Brigitte","a été blessé à l'' œil, victime d'' un "" piège à acide "" à base de vinaigre, et un député venu dialoguer avec les bloqueurs a",été agressé,. On a aussi découvert le saccage complet du centre universitaire Pierre Mendès France après l'' intervention des
"PA605131,2019-02-01,Castaner, Christophe","une approche juridique. Selon celle-ci, un geste, fût - il une quenelle, dont la connotation est bien connue, ne peut",être pénalement condamné,". C '' est le lien entre ce geste et une parole, un outil de diffusion, un contexte, qui peut appeler une sanction pénale."
"PA721960,2019-02-01,Obono, Danièle","de condamnation devenue définitive. "" Il me semble que, par cette rédaction, qui reste trop vague, quelqu''un qui a",été condamné,pour un délit sans aucun lien avec les dommages et violences causés par des groupes en un autre lieu de l'' attroupement –
"PA721960,2019-02-01,Obono, Danièle",pourquoi nous proposons sa suppression. Il faut prévenir les dégradations et interpeller leurs auteurs pour qu'' ils,soient condamnés,", mais empêcher les gens pacifiques de manifester à cause du risque d'' amalgame avec les casseurs n'' est pas la solution."
"PA1012,2019-02-01,de la Verpillière, Charles","pas toujours sanctionnés financièrement. Il est vrai que cela est difficile, puisqu'' ils doivent d'' abord avoir",été condamnés,"pour avoir commis l'' acte avant que leur responsabilité financière ne soit recherchée. Dans certains cas, il faudrait"
"PA1012,2019-02-01,de la Verpillière, Charles","pas toujours sanctionnés financièrement. Il est vrai que cela est difficile, puisqu'' ils doivent d'' abord avoir",été condamnés pour avoir commis,"l'' acte avant que leur responsabilité financière ne soit recherchée. Dans certains cas, il faudrait également"
"PA1012,2019-02-01,de la Verpillière, Charles","manifestes des organisateurs. En aucun cas, il ne s'' agit d'' engager leur responsabilité financière s'' ils ont",été débordés,"par des éléments extérieurs, mais simplement de demander une réparation lorsqu'' ils n'' ont pris aucune précaution,"
"PA717379,2019-02-05,Maillard, Sylvain","tout leur courage lors de ce terrible incendie dans le XVIe arrondissement . Cette explosion rue de Trévise , c''",est cinquante blessés,", vingt-cinq immeubles touchés, dont onze toujours inaccessibles, soit pas moins d'' un millier de personnes et"
